"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP"
"123","Derek Forbort","BOS","D","35","499.51666666667","0","4","1","3","4","17.39"
"127","Austin Watson","T.B","L","33","234.68333333333","2","2","1","1","4","57.14"
"167","Matt Nieto","PIT","L","22","198.63333333333","1","3","3","0","4","50.00"
"197","Brendan Gaunce","CBJ","C","24","265.8","2","2","1","1","4","66.67"
"220","Devin Shore","SEA","C","21","167.85","1","3","2","1","4","44.44"
"248","Chad Ruhwedel","NYR, PIT","D","52","553.91666666667","1","3","1","2","4","26.67"
"255","Carson Soucy","VAN","D","40","592.3","1","3","1","2","4","19.05"
"293","Rasmus Ristolainen","PHI","D","31","452.1","1","3","1","2","4","22.22"
"303","Ross Johnston","ANA","L","68","544.45","1","3","1","2","4","44.44"
"347","Louie Belpedio","PHI","D","12","148.61666666667","2","2","1","1","4","44.44"
"351","William Lagesson","ANA, TOR","D","40","528.91666666667","0","4","1","3","4","23.53"
"358","Max Willman","N.J","C","18","149.51666666667","3","1","0","1","4","80.00"
"391","Jansen Harkins","PIT","C","45","356.95","0","4","4","0","4","66.67"
"406","Caleb Jones","COL","D","25","292.7","0","4","2","2","4","33.33"
"452","Kevin Rooney","CGY","C","33","276.45","3","1","0","1","4","40.00"
"467","Patrik Laine","CBJ","L","18","204.98333333333","3","1","1","0","4","44.44"
"469","Jesse Puljujarvi","PIT","R","22","200.46666666667","3","1","1","0","4","44.44"
"486","Givani Smith","S.J","R","36","280.81666666667","1","3","3","0","4","66.67"
"505","Nikita Zaitsev","CHI","D","38","547.93333333333","1","3","3","0","4","28.57"
"534","Jonah Gadjovich","FLA","L","39","281.81666666667","2","2","2","0","4","57.14"
"578","Filip Chytil","NYR","C","10","136.5","0","4","3","1","4","57.14"
"616","Oliver Wahlstrom","NYI","R","32","326.55","1","3","2","1","4","40.00"
"640","Akil Thomas","L.A","C","7","59.05","3","1","0","1","4","100.00"
"659","Declan Chisholm","MIN, WPG","D","31","425.61666666667","1","3","2","1","4","33.33"
"671","Spencer Stastney","NSH","D","20","273.1","2","2","1","1","4","28.57"
"679","Simon Benoit","TOR","D","64","977.03333333333","0","4","1","3","4","9.09"
"701","Alex Turcotte","L.A","C","20","181.91666666667","1","3","0","3","4","44.44"
"707","Samuel Bolduc","NYI","D","34","429.58333333333","1","3","0","3","4","25.00"
"738","Vladislav Kolyachonok","ARI","D","5","62.283333333333","1","3","1","2","4","57.14"
"794","Thomas Bordeleau","S.J","C","27","312.16666666667","2","2","2","0","4","80.00"
"810","Landon Slaggert","CHI","L","16","166.48333333333","1","3","1","2","4","50.00"
"852","James Malatesta","CBJ","L","11","107.51666666667","2","2","0","2","4","100.00"
"864","Ryker Evans","SEA","D","36","596.36666666667","1","3","3","0","4","22.22"
"867","Emil Lilleberg","T.B","D","37","542.06666666667","0","4","2","2","4","22.22"
"894","Shane Wright","SEA","C","8","89.083333333333","4","0","0","0","4","80.00"
"133","Taylor Hall","CHI","L","10","118.56666666667","2","1","1","0","3","75.00"
"230","Brock McGinn","ANA","L","24","230.6","1","2","0","2","3","50.00"
"231","Dominic Toninato","WPG","C","15","149.15","0","3","2","1","3","50.00"
"238","Vinnie Hinostroza","PIT","C","14","122.11666666667","1","2","1","1","3","100.00"
"244","Kurtis MacDermid","COL, N.J","D, L","45","214.93333333333","2","1","1","0","3","42.86"
"329","Tony DeAngelo","CAR","D","31","347.3","1","2","2","0","3","27.27"
"362","Rourke Chartier","OTT","C","37","322.55","2","1","1","0","3","37.50"
"385","Anthony Richard","BOS","C","9","94.716666666667","1","2","2","0","3","75.00"
"417","Mitchell Stephens","MTL","C","23","180.3","2","1","1","0","3","37.50"
"444","Steven Lorentz","FLA","C","38","313.41666666667","1","2","1","1","3","75.00"
"526","Zack MacEwen","OTT","R","30","189.35","2","1","1","0","3","42.86"
"530","Mason Shaw","MIN","C","20","161.91666666667","1","2","2","0","3","60.00"
"543","Jaret Anderson-Dolan","L.A, NSH","C","31","321.88333333333","0","3","3","0","3","30.00"
"608","Trey Fix-Wolansky","CBJ","R","11","114.5","2","1","1","0","3","50.00"
"611","James Hamblin","EDM","L","31","239.48333333333","2","1","1","0","3","33.33"
"629","Alexander Alexeyev","WSH","D","39","509.2","1","2","1","1","3","20.00"
"641","Liam Foudy","CBJ, NSH","C","13","126.1","0","3","2","1","3","60.00"
"674","Angus Crookshank","OTT","L","13","127.73333333333","2","1","0","1","3","60.00"
"690","Mason Morelli","VGK","L","9","92.1","2","1","0","1","3","100.00"
"728","Jakob Pelletier","CGY","L","13","116.55","1","2","0","2","3","60.00"
"756","Marc Del Gaizo","NSH","D","9","131.26666666667","0","3","0","3","3","37.50"
"760","Louis Crevier","CHI","D","24","345.81666666667","0","3","1","2","3","50.00"
"813","Marat Khusnutdinov","MIN","C","16","179.45","0","3","0","3","3","75.00"
"884","Tristan Luneau","ANA","D","7","114.55","1","2","0","2","3","60.00"
"900","Ben Meyers","ANA, COL","C","23","217.65","1","2","1","1","3","60.00"
"919","Uvis Balinskis","FLA","D","26","339.66666666667","1","2","1","1","3","30.00"
"26","Milan Lucic","BOS","L","4","45.483333333333","0","2","2","0","2","100.00"
"70","Jared Spurgeon","MIN","D","16","243.26666666667","0","2","1","1","2","16.67"
"129","Chris Wagner","COL","R","13","90.166666666667","1","1","1","0","2","50.00"
"145","John Klingberg","TOR","D","14","228.15","0","2","2","0","2","22.22"
"237","Matthew Benning","S.J","D","14","209.15","0","2","2","0","2","50.00"
"242","Jaycob Megna","CHI","D","44","682.18333333333","0","2","0","2","2","10.53"
"275","Adam Erne","EDM","L","24","180.61666666667","1","1","1","0","2","33.33"
"310","Jordan Oesterle","CGY","D","22","287.11666666667","0","2","2","0","2","20.00"
"369","Matthew Highmore","OTT","C","7","44.85","0","2","0","2","2","100.00"
"405","Ethan Bear","WSH","D","24","339.78333333333","0","2","0","2","2","20.00"
"476","Riley Tufte","COL","L","5","53.416666666667","1","1","0","1","2","100.00"
"485","Logan Stanley","WPG","D","25","312.95","1","1","0","1","2","15.38"
"550","Jonas Rondbjerg","VGK","R","20","202.66666666667","0","2","2","0","2","66.67"
"574","Ian Mitchell","BOS","D","13","185.16666666667","0","2","0","2","2","18.18"
"603","Carson Meyer","CBJ","R","14","127.5","1","1","1","0","2","66.67"
"615","Sheldon Rempal","VGK","R","9","85.066666666667","1","1","0","1","2","100.00"
"661","Tyler Tucker","STL","D","26","309.45","1","1","1","0","2","12.50"
"670","Cole Koepke","T.B","L","9","59.416666666667","0","2","1","1","2","66.67"
"681","Jake Christiansen","CBJ","D","12","156.55","0","2","1","1","2","40.00"
"695","Ronnie Attard","PHI","D","12","160.45","0","2","1","1","2","33.33"
"697","Kirby Dach","MTL","C","2","16.433333333333","0","2","0","2","2","100.00"
"709","Nikita Alexandrov","STL","C","23","192.88333333333","0","2","0","2","2","40.00"
"739","Vasily Podkolzin","VAN","R","19","192.18333333333","0","2","1","1","2","40.00"
"748","Santeri Hatakka","N.J","D","12","152.33333333333","0","2","0","2","2","18.18"
"754","Maxwell Crozier","T.B","D","13","166.45","0","2","2","0","2","33.33"
"755","Adam Edstrom","NYR","C","11","91.483333333333","2","0","0","0","2","66.67"
"757","Lukas Rousek","BUF","R","15","156.8","0","2","1","1","2","40.00"
"781","Vasily Ponomarev","CAR","C","2","19.183333333333","1","1","1","0","2","100.00"
"822","Mikael Pyyhtia","CBJ","L","17","198.61666666667","0","2","2","0","2","40.00"
"823","Matt Rempe","NYR","C","17","93.933333333333","1","1","1","0","2","50.00"
"824","Ilya Solovyov","CGY","D","10","143.56666666667","0","2","1","1","2","100.00"
"848","Brandt Clarke","L.A","D","16","179.2","1","1","1","0","2","50.00"
"857","Simon Edvinsson","DET","D","16","265.45","1","1","1","0","2","15.38"
"879","Lane Hutson","MTL","D","2","40.583333333333","0","2","2","0","2","100.00"
"890","Liam Ohgren","MIN","L","4","53","1","1","0","1","2","100.00"
"920","Jiri Smejkal","OTT","L","20","164.31666666667","1","1","1","0","2","100.00"
"31","Nicklas Backstrom","WSH","C","8","96.766666666667","0","1","0","1","1","100.00"
"40","Logan Couture","S.J","C","6","75.083333333333","0","1","1","0","1","100.00"
"100","Byron Froese","VGK","C","16","160.11666666667","0","1","1","0","1","25.00"
"106","Justin Dowling","N.J","C","2","20.266666666667","1","0","0","0","1","100.00"
"136","Dylan McIlrath","WSH","D","3","30.9","0","1","1","0","1","100.00"
"219","Mackenzie MacEachern","STL","L","8","62.566666666667","0","1","0","1","1","50.00"
"278","Nic Petan","MIN","C","6","58.583333333333","0","1","1","0","1","50.00"
"311","Patrick Brown","BOS","C","11","85.233333333333","0","1","0","1","1","50.00"
"349","Mark Friedman","VAN","D","23","273.8","0","1","0","1","1","8.33"
"426","Austin Czarnik","DET","C","34","275.43333333333","0","1","1","0","1","12.50"
"435","Ryan Shea","PIT","D","31","351.66666666667","1","0","0","0","1","8.33"
"464","Brandon Gignac","MTL","C","7","64.6","1","0","0","0","1","100.00"
"472","Kale Clague","BUF","D","3","36.816666666667","0","1","0","1","1","50.00"
"478","William Lockwood","FLA","R","26","203.95","0","1","0","1","1","25.00"
"500","Jacob Moverare","L.A","D","24","234.18333333333","1","0","0","0","1","11.11"
"508","Hardy Haman Aktell","WSH","D","6","63.35","0","1","0","1","1","50.00"
"514","Oskar Steen","BOS","C","34","303.15","1","0","0","0","1","16.67"
"537","Cal Foote","N.J","D","4","53.8","0","1","1","0","1","25.00"
"558","Jack Studnicka","S.J, VAN","C","22","229.53333333333","1","0","0","0","1","33.33"
"563","Max Comtois","CAR","L","1","13.066666666667","0","1","1","0","1","100.00"
"583","Calle Rosen","STL","D","6","73.416666666667","0","1","0","1","1","100.00"
"634","Jonathan Gruden","PIT","C","13","95.066666666667","1","0","0","0","1","100.00"
"637","Rasmus Kupari","WPG","C","28","225.88333333333","0","1","1","0","1","33.33"
"645","Bo Groulx","ANA","C","45","466.71666666667","0","1","0","1","1","20.00"
"648","Adam Ginning","PHI","D","9","117.25","1","0","0","0","1","25.00"
"654","Jan Jenik","ARI","R","5","41.8","0","1","1","0","1","100.00"
"668","Jack St. Ivany","PIT","D","14","162.31666666667","0","1","1","0","1","16.67"
"677","John Leonard","ARI","L","6","40.783333333333","1","0","0","0","1","100.00"
"694","Nolan Foote","N.J","L","4","37.466666666667","1","0","0","0","1","100.00"
"711","Adam Beckman","MIN","L","11","103.13333333333","0","1","1","0","1","100.00"
"731","Philip Broberg","EDM","D","12","120.28333333333","0","1","1","0","1","20.00"
"747","Aku Raty","ARI","R","1","11.75","0","1","0","1","1","100.00"
"758","Nikita Nesterenko","ANA","C","3","34.433333333333","1","0","0","0","1","100.00"
"761","Nikolai Knyzhov","S.J","D","10","150.5","0","1","0","1","1","50.00"
"763","Brandon Biro","BUF","L","5","50.633333333333","1","0","0","0","1","50.00"
"777","Daemon Hunt","MIN","D","12","122.8","0","1","0","1","1","33.33"
"778","Tyler Kleven","OTT","D","9","105.73333333333","0","1","1","0","1","25.00"
"780","Danil Gushchin","S.J","L","4","56.516666666667","1","0","0","0","1","100.00"
"789","Sam Colangelo","ANA","R","3","35.933333333333","1","0","0","0","1","100.00"
"800","Jean-Luc Foudy","COL","C","4","25.666666666667","1","0","0","0","1","100.00"
"807","Roby Jarventie","OTT","L","7","51.616666666667","0","1","0","1","1","100.00"
"849","Logan Mailloux","MTL","D","1","19.433333333333","0","1","0","1","1","50.00"
"860","Nikita Chibrikov","WPG","R","1","7.6666666666667","1","0","0","0","1","100.00"
"872","Marc McLaughlin","BOS","C","1","11.15","1","0","0","0","1","100.00"
"877","Luca Del Bel Belluz","CBJ","C","1","9.5833333333333","1","0","0","0","1","100.00"
"878","Cutter Gauthier","ANA","L","1","15.4","0","1","1","0","1","100.00"
"883","Brad Lambert","WPG","C","1","9.2666666666667","0","1","0","1","1","100.00"
"888","Frank Nazar","CHI","C","3","40.9","1","0","0","0","1","100.00"
"898","Nick Blankenburg","CBJ","D","12","181.9","1","0","0","0","1","10.00"
"901","Milos Kelemen","ARI","L","10","76.416666666667","0","1","0","1","1","50.00"
"902","Adam Klapka","CGY","R","6","40.566666666667","1","0","0","0","1","100.00"
"915","Jason Polin","COL","R","7","51.3","1","0","0","0","1","100.00"
"922","Waltteri Merela","T.B","C","19","170.5","1","0","0","0","1","25.00"
"924","Collin Graf","S.J","R","7","96.616666666667","0","1","0","1","1","50.00"
"41","Riley Nash","NYR","C","1","11.083333333333","0","0","0","0","0","-"
"45","Robert Bortuzzo","NYI, STL","D","27","326.63333333333","0","0","0","0","0","0.00"
"121","Alex Petrovic","DAL","D","1","12.483333333333","0","0","0","0","0","0.00"
"151","Max McCormick","SEA","L","1","5.6333333333333","0","0","0","0","0","-"
"209","Derrick Pouliot","DAL","D","5","59.633333333333","0","0","0","0","0","0.00"
"221","Jujhar Khaira","MIN","L","1","7.2166666666667","0","0","0","0","0","-"
"245","Jayson Megna","BOS","C","1","11.466666666667","0","0","0","0","0","-"
"246","Scott Sabourin","S.J","R","3","27.833333333333","0","0","0","0","0","-"
"249","Anton Blidh","NYR","L","1","5.35","0","0","0","0","0","-"
"259","John Hayden","SEA","C","2","13.45","0","0","0","0","0","-"
"277","Robert Hagg","ANA","D","5","63.133333333333","0","0","0","0","0","-"
"279","Gustav Olofsson","SEA","D","1","14.95","0","0","0","0","0","-"
"344","Justin Kirkland","ARI","C","2","14.45","0","0","0","0","0","-"
"361","Oskar Lindblom","S.J","L","1","11.933333333333","0","0","0","0","0","-"
"370","Bokondji Imama","OTT","L","6","33.516666666667","0","0","0","0","0","0.00"
"379","Colin White","MTL, PIT","C","28","245.33333333333","0","0","0","0","0","0.00"
"402","Glenn Gawdin","ANA","C","1","6.8","0","0","0","0","0","-"
"420","Denis Gurianov","NSH, PHI","R","18","199.73333333333","0","0","0","0","0","0.00"
"440","Adam Gaudette","STL","C","2","19.6","0","0","0","0","0","0.00"
"441","Brett Seney","CHI","L","4","41.05","0","0","0","0","0","0.00"
"446","Samuel Laberge","N.J","L","2","6.0666666666667","0","0","0","0","0","-"
"449","Philippe Myers","T.B","D","5","56","0","0","0","0","0","0.00"
"451","Andrew Poturalski","SEA","C","2","11.866666666667","0","0","0","0","0","-"
"458","Maxime Lajoie","TOR","D","7","81.233333333333","0","0","0","0","0","0.00"
"459","Lucas Johansen","WSH","D","6","81.133333333333","0","0","0","0","0","0.00"
"484","Victor Mete","PHI","D","1","10.866666666667","0","0","0","0","0","-"
"498","Brett Murray","BUF","L","2","15.833333333333","0","0","0","0","0","-"
"506","Rem Pitlick","CHI","C","9","111","0","0","0","0","0","0.00"
"510","Joona Koppanen","PIT","L","4","28.016666666667","0","0","0","0","0","-"
"517","Rhett Gardner","PHI","C","1","7.4666666666667","0","0","0","0","0","-"
"521","Dylan Coghlan","CAR","D","1","16.366666666667","0","0","0","0","0","-"
"528","Zach Aston-Reese","DET","C","3","14.766666666667","0","0","0","0","0","-"
"538","Cale Fleury","SEA","D","1","13.35","0","0","0","0","0","0.00"
"539","Kole Lind","SEA","R","1","5.9833333333333","0","0","0","0","0","-"
"541","Jake Leschyshyn","NYR","C","1","6.4666666666667","0","0","0","0","0","-"
"564","Shane Bowers","N.J","C","8","75.5","0","0","0","0","0","0.00"
"577","Cameron Crotty","ARI","D","1","10.05","0","0","0","0","0","-"
"592","Jacob Peterson","S.J","C","6","66.266666666667","0","0","0","0","0","-"
"595","Marián Studenic","SEA","R","2","15.816666666667","0","0","0","0","0","-"
"599","Sammy Walker","MIN","C","4","36.966666666667","0","0","0","0","0","-"
"600","Philip Kemp","EDM","D","1","2.05","0","0","0","0","0","-"
"604","Grant Hutton","NYI","D","2","17.033333333333","0","0","0","0","0","0.00"
"636","Grigori Denisenko","VGK","L","6","61.216666666667","0","0","0","0","0","0.00"
"664","Ruslan Iskhakov","NYI","C","1","11.666666666667","0","0","0","0","0","-"
"666","Linus Karlsson","VAN","C","4","34.816666666667","0","0","0","0","0","0.00"
"676","Hugh McGing","STL","L","5","40.9","0","0","0","0","0","-"
"687","Samuel Fagemo","L.A, NSH","L","8","63.483333333333","0","0","0","0","0","-"
"689","Joe Snively","WSH","C","3","24.533333333333","0","0","0","0","0","-"
"703","Raphael Lavoie","EDM","C","7","50.983333333333","0","0","0","0","0","-"
"722","Graeme Clarke","N.J","R","3","33.366666666667","0","0","0","0","0","0.00"
"726","Egor Afanasyev","NSH","L","2","22.283333333333","0","0","0","0","0","-"
"727","Sam Poulin","PIT","R","3","23.116666666667","0","0","0","0","0","-"
"732","Victor Soderstrom","ARI","D","3","45.1","0","0","0","0","0","0.00"
"733","Tobias Bjornfot","FLA, L.A, VGK","D","4","55.233333333333","0","0","0","0","0","-"
"743","Cole Schwindt","CGY","R","4","26.95","0","0","0","0","0","-"
"745","Maxence Guenette","OTT","D","7","93.2","0","0","0","0","0","0.00"
"746","Tyler Angle","CBJ","C","2","16.45","0","0","0","0","0","-"
"765","Connor Mackey","NYR","D","1","15.633333333333","0","0","0","0","0","-"
"773","Justin Sourdif","FLA","R","3","26.35","0","0","0","0","0","-"
"793","Emil Andrae","PHI","D","4","50.683333333333","0","0","0","0","0","0.00"
"795","Lukas Cormier","VGK","D","2","28.366666666667","0","0","0","0","0","0.00"
"797","Jack Thompson","S.J, T.B","D","3","44.416666666667","0","0","0","0","0","0.00"
"798","Mavrik Bourque","DAL","C","1","10.316666666667","0","0","0","0","0","-"
"808","Yan Kuznetsov","CGY","D","1","11.966666666667","0","0","0","0","0","-"
"809","Shakir Mukhamadullin","S.J","D","3","54.516666666667","0","0","0","0","0","0.00"
"815","Adam Raska","MIN","R","5","33.65","0","0","0","0","0","0.00"
"816","Gage Goncalves","T.B","C","2","19.916666666667","0","0","0","0","0","-"
"820","Callahan Burke","CAR","C","1","7.1","0","0","0","0","0","-"
"826","Emil Heineman","MTL","L","4","38.266666666667","0","0","0","0","0","0.00"
"831","Alex Steeves","TOR","C","1","9.3333333333333","0","0","0","0","0","-"
"837","Scott Morrow","CAR","D","2","36.283333333333","0","0","0","0","0","0.00"
"845","Oskar Olausson","COL","R","1","11.833333333333","0","0","0","0","0","-"
"846","Mackie Samoskevich","FLA","R","7","79.266666666667","0","0","0","0","0","-"
"854","Brennan Othmann","NYR","L","3","26.016666666667","0","0","0","0","0","-"
"856","Ryan Winterton","SEA","C","9","83.3","0","0","0","0","0","0.00"
"858","Isak Rosen","BUF","R","7","59.1","0","0","0","0","0","-"
"859","Zach Dean","STL","C","9","86.85","0","0","0","0","0","-"
"862","Ethan Del Mastro","CHI","D","2","34.083333333333","0","0","0","0","0","-"
"863","Jackson Blake","CAR","R","1","12.483333333333","0","0","0","0","0","-"
"865","Zack Ostapchuk","OTT","C","7","72.2","0","0","0","0","0","0.00"
"866","Vincent Iorio","WSH","D","6","58.95","0","0","0","0","0","0.00"
"869","Logan Morrison","SEA","C","4","38.116666666667","0","0","0","0","0","-"
"870","Cameron Butler","CBJ","R","1","0.9","0","0","0","0","0","-"
"871","Arshdeep Bains","VAN","L","8","88.166666666667","0","0","0","0","0","-"
"873","Declan Carlile","T.B","D","1","11.45","0","0","0","0","0","0.00"
"874","Marc Johnstone","PIT","R","1","6.15","0","0","0","0","0","-"
"875","Brandon Scanlin","NYR","D","1","10.766666666667","0","0","0","0","0","-"
"882","Jiri Kulich","BUF","C","1","14.283333333333","0","0","0","0","0","-"
"885","Fraser Minten","TOR","C","4","43.85","0","0","0","0","0","0.00"
"892","Matt Savoie","BUF","C","1","3.9166666666667","0","0","0","0","0","-"
"895","Brian Halonen","N.J","L","2","16.4","0","0","0","0","0","-"
"896","Marshall Rifai","TOR","D","2","22.95","0","0","0","0","0","0.00"
"897","Lucas Condotta","MTL","L","3","21.166666666667","0","0","0","0","0","0.00"
"899","Georgii Merkulov","BOS","C","4","40.916666666667","0","0","0","0","0","0.00"
"903","Filip Roos","CHI","D","4","54.166666666667","0","0","0","0","0","0.00"
"904","Pavol Regenda","ANA","L","5","55.4","0","0","0","0","0","-"
"905","Maksymilian Szuber","ARI","D","1","16.85","0","0","0","0","0","-"
"907","Pierrick Dube","WSH","R","3","27.8","0","0","0","0","0","0.00"
"910","Gavin Brindley","CBJ","C","1","10.85","0","0","0","0","0","-"
"913","Bradly Nadeau","CAR","L","1","17.116666666667","0","0","0","0","0","-"
"914","Akito Hirose","VAN","D","3","33.1","0","0","0","0","0","0.00"
"917","Ondrej Pavel","COL","C","2","12.2","0","0","0","0","0","-"
"918","Cole McWard","VAN","D","1","9.0833333333333","0","0","0","0","0","-"
"921","Nikolas Matinpalo","OTT","D","4","27.333333333333","0","0","0","0","0","0.00"
"923","Patrik Koch","ARI","D","1","9.3333333333333","0","0","0","0","0","0.00"
